판매소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,사업자등록번호,대형폐기물스티커판매여부,영업상태명,전화번호,지정일자,폐업일자,관리기관명,데이터기준일자,제공기관코드,제공기관명
씨유마동대로점,전북특별자치도,익산시,전북특별자치도 익산시 서동로 161(마동),,35.9368441432,126.9683636794,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
주식회사이츠마트,전북특별자치도,익산시,전북특별자치도 익산시 고봉로 37(마동),,35.9372994806,126.96110135,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
청년정육(마동점),전북특별자치도,익산시,"전북특별자치도 익산시 서동로 166,A동 102, 103, 104",,35.9366878712,126.9690691165,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
대흥하이퍼마켓,전북특별자치도,익산시,전북특별자치도 익산시 인북로32길 62(마동),,35.9474486146,126.9633052247,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
마동코아루디펠리,전북특별자치도,익산시,전북특별자치도 익산시 선화로55길6(마동),,35.9460465751,126.9640574013,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
GS25 익산수정점,전북특별자치도,익산시,전북특별자치도 익산시 선화1로 43(마동),,35.9428341363,126.9641027811,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
코아루이지움,전북특별자치도,익산시,,전북특별자치도 익산시 마동 170-1,,,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
이마트24 익산마동코아루,전북특별자치도,익산시,,전북특별자치도 익산시 마동 170-4,35.9453947402,126.963487608,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
지에스25(익산오거리점),전북특별자치도,익산시,"전북특별자치도 익산시 고봉로3길 2, 1층(마동)",,35.9452837098,126.9659497006,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
유한회사 삼현유통,전북특별자치도,익산시,전북특별자치도 익산시 선화1로 49(마동),,35.9425553681,126.9646631481,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
세븐일레븐 익산마동스타점,전북특별자치도,익산시,전북특별자치도 익산시 서동로 119-1(마동),,35.9351020044,126.9643770072,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
씨유익산동산병원점,전북특별자치도,익산시,,전북특별자치도 익산시 마동 304-7,35.9368868761,126.9617965477,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
씨유 익산마이스터고점,전북특별자치도,익산시,전북특별자치도 익산시 선화로47길 44(마동),,35.9475476642,126.9621542575,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
이지마트,전북특별자치도,익산시,전북특별자치도 익산시 선화1로 31-27,,35.9445338487,126.9631108433,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
보배철물건재,전북특별자치도,익산시,전북특별자치도 익산시 고봉로 36(마동),,35.9370863811,126.9618012917,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
이일공구철물,전북특별자치도,익산시,전북특별자치도 익산시 익산시 선화로 360(마동),,,,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
시영코사마트,전북특별자치도,익산시,"전북특별자치도 익산시 서동로 21길 13, 14-103(마동)",,35.9374795735,126.9675526525,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
마동주공1단지아파트,전북특별자치도,익산시,,전북특별자치도 익산시 마동 165,35.9433544313,126.9666286982,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
전원아파트,전북특별자치도,익산시,,전북특별자치도 익산시 마동 153-83,35.9438390776,126.9655242865,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
스위트밸리아파트,전북특별자치도,익산시,,전북특별자치도 익산시 마동 153,35.9434385968,126.964396208,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
마동주공2단지아파트,전북특별자치도,익산시,,전북특별자치도 익산시 마동 137-1,35.9422803164,126.9662552138,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
마동우남고층아파트,전북특별자치도,익산시,,전북특별자치도 익산시 마동 81-32,35.9347412293,126.9699518766,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
우림그린맨션아파트,전북특별자치도,익산시,,전북특별자치도 익산시 마동 70-1,35.9363058817,126.9692543353,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
상우아파트,전북특별자치도,익산시,,전북특별자치도 익산시 마동 30-4,35.9427831062,126.9678486157,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
혜정아파트,전북특별자치도,익산시,,전북특별자치도 익산시 마동 153-82,35.9430431962,126.9649214967,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
전원맨션아파트,전북특별자치도,익산시,,전북특별자치도 익산시 마동 153-1,35.9452836635,126.9645444506,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
그린공원 아파트,전북특별자치도,익산시,전북특별자치도 익산시 서동로21길13,,35.9374795735,126.9675526525,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
동부철물,전북특별자치도,익산시,전북특별자치도 익산시 인북로 32길 84(마동),,35.9464208934,126.9653080353,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
역전철물,전북특별자치도,익산시,전북특별자치도 익산시 중앙로 133(마동),,35.9369392403,126.9613387947,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
아도철물,전북특별자치도,익산시,전북특별자치도 익산시 중앙로 13길 3(마동),,35.9381505558,126.9579853684,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
코사마트(동부점),전북특별자치도,익산시,전북특별자치도 익산시 선화로 344(마동),,35.9457099457,126.9677199716,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
만물DC백화점,전북특별자치도,익산시,전북특별자치도 익산시 서동로 18길 76(마동),,35.9352783128,126.9666609058,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
범성슈퍼,전북특별자치도,익산시,전북특별자치도 익산시 주현로8길 57(마동),,35.9353437908,126.9616869892,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
은하상회,전북특별자치도,익산시,전북특별자치도 익산시 중앙로 13길 6-1(마동),,35.9382474555,126.958289748,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
중앙슈퍼,전북특별자치도,익산시,전북특별자치도 익산시 고봉로 144,,35.9433544313,126.9666286982,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
장미슈퍼,전북특별자치도,익산시,전북특별자치도 익산시 고봉로118 상가101호,,,,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
지에스25 익산라인점,전북특별자치도,익산시,"전북특별자치도 익산시 동천로 81-21, 1층1호(동산동)",,35.9303128636,126.9702587285,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
(주)코리아세븐 익산동산점,전북특별자치도,익산시,전북특별자치도 익산시 서동로100(동산동),,35.9338125291,126.9626763253,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
(유)남선,전북특별자치도,익산시,전북특별자치도 익산시 동천로7길 39(동산동),,35.9322317051,126.9688480041,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
한아름꽃집,전북특별자치도,익산시,전북특별자치도 익산시 평동로 783,,35.9270778946,126.9647737515,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
이마트24 익산동산로드점,전북특별자치도,익산시,"전북특별자치도 익산시 평동로 786, 1층(동산동)",,35.926696306,126.9647683804,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
씨유익산동산쉼터,전북특별자치도,익산시,전북특별자치도 익산시 평동로 804(동산동),,35.9259406967,126.9666414458,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
세븐일레븐 익산비사벌점,전북특별자치도,익산시,"전북특별자치도 익산시 동천로7길 59, 111동 1층 101",,35.9336428488,126.9674002962,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
지에스25익산수도산점,전북특별자치도,익산시,"전북특별자치도 익산시 동천로1길 27, 상가동 105호,106,107호",,35.9313731868,126.9671818173,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
세븐일레븐 익산휴먼시아,전북특별자치도,익산시,"전북특별자치도 익산시 동천로1길 9,상가동101호,102호 103호(동산동)",,35.930109942,126.9672886078,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
만물상,전북특별자치도,익산시,"전북특별자치도 익산시 평동로 726, 1층 104호(동산동)",,35.9288088649,126.9586796593,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
유한회사 엄마트유통,전북특별자치도,익산시,전북특별자치도 익산시 서동로28길 20(동산동),,35.9335920554,126.9652813937,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
미니스톱 익산삼호점,전북특별자치도,익산시,"전북특별자치도 익산시 동천로 81-21, 1층 1호(동산동)",,35.9303128636,126.9702587285,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
지에스(GS)25익산남중점,전북특별자치도,익산시,전북특별자치도 익산시 인북로 248(남중동),,35.950554592,126.9581602473,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
제일안전철물,전북특별자치도,익산시,전북특별자치도 익산시 오산면 오산로164,,35.9522587104,126.9163627091,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
청년정육점,전북특별자치도,익산시,"전북특별자치도 익산시 인북로11길 30, 1층(남중동)",,35.9512853026,126.9563448365,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
씨유남중루센티아점,전북특별자치도,익산시,"전북특별자치도 익산시 선화로47길 73, 외 2필",,35.9502043824,126.9631476664,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
남성쇼핑(슈퍼),전북특별자치도,익산시,전북특별자치도 익산시 선화로33길 12 1층 104,,,,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
지에스(GS)25 익산 인북로점,전북특별자치도,익산시,"전북특별자치도 익산시 인북로28길 4, 1층(남중동)",,35.9428951849,126.9551004025,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
씨유 익산남중사랑점,전북특별자치도,익산시,"전북특별자치도 익산시 인북로13길 2, 1층, 지하1층(남중동)",,35.9548691597,126.9593769486,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
소문난건어물,전북특별자치도,익산시,"전북특별자치도 익산시 익산대로52길 43-1, 1,2층(남중동)",,35.9509539486,126.9566830832,,N,영업,,,,전북특별자치도 익산시청,2025-08-19,4681000,전북특별자치도 익산시
